Name,City,Country Code,Days,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
mama rosa pupuseria houston,Houston,US,3,09,00,20,00
mama rosa pupuseria houston,Houston,US,4,09,00,20,00
mama rosa pupuseria houston,Houston,US,5,09,00,20,00
mamaoh las vegas,Las Vegas,US,0,12,00,21,00
mamaoh las vegas,Las Vegas,US,1,12,00,21,00
mamaoh las vegas,Las Vegas,US,2,12,00,21,00
mamaoh las vegas,Las Vegas,US,3,12,00,19,00
mamaoh las vegas,Las Vegas,US,4,12,00,21,00
mamaoh las vegas,Las Vegas,US,5,12,00,21,00
mamaoh las vegas,Las Vegas,US,6,12,00,21,00
mamas oven houston,Houston,US,0,11,00,20,00
mamas oven houston,Houston,US,1,11,00,20,00
mamas oven houston,Houston,US,2,11,00,20,00
mamas oven houston,Houston,US,3,11,00,20,00
mamas oven houston,Houston,US,4,11,00,20,00
mamas oven houston,Houston,US,5,11,00,20,00
mamas oven houston,Houston,US,6,11,00,18,00
mamas place boston,Boston,US,0,11,00,22,00
mamas place boston,Boston,US,1,11,00,22,00
mamas place boston,Boston,US,2,11,00,22,00
mamas place boston,Boston,US,3,11,00,22,00
mamas place boston,Boston,US,4,11,00,23,00
mamas place boston,Boston,US,5,11,00,23,00
mambo seafood houston,Houston,US,0,11,00,23,00
mambo seafood houston,Houston,US,1,11,00,23,00
mambo seafood houston,Houston,US,2,11,00,23,00
mambo seafood houston,Houston,US,3,11,00,23,00
mambo seafood houston,Houston,US,4,11,00,00,00
mambo seafood houston,Houston,US,5,11,00,00,00
mambo seafood houston,Houston,US,6,11,00,23,00
mamma maria boston,Boston,US,0,17,00,22,00
mamma maria boston,Boston,US,1,17,00,22,00
mamma maria boston,Boston,US,2,17,00,22,00
mamma maria boston,Boston,US,3,17,00,22,00
mamma maria boston,Boston,US,4,17,00,23,00
mamma maria boston,Boston,US,5,17,00,23,00
mamma maria boston,Boston,US,6,17,00,22,00
mammoth seattle,Seattle,US,0,11,00,23,00
mammoth seattle,Seattle,US,1,11,00,23,00
mammoth seattle,Seattle,US,2,11,00,23,00
mammoth seattle,Seattle,US,3,11,00,23,00
mammoth seattle,Seattle,US,4,11,00,23,00
mammoth seattle,Seattle,US,5,11,00,23,00
mammoth seattle,Seattle,US,6,11,00,23,00
mamnoon seattle,Seattle,US,0,16,00,22,00
mamnoon seattle,Seattle,US,1,16,00,22,00
mamnoon seattle,Seattle,US,2,16,00,22,00
mamnoon seattle,Seattle,US,3,16,00,22,00
mamnoon seattle,Seattle,US,4,16,00,23,00
mamnoon seattle,Seattle,US,5,16,00,23,00
mamnoon seattle,Seattle,US,6,16,00,22,00
mamnoon street seattle,Seattle,US,0,11,00,21,00
mamnoon street seattle,Seattle,US,1,11,00,21,00
mamnoon street seattle,Seattle,US,2,11,00,21,00
mamnoon street seattle,Seattle,US,3,11,00,21,00
mamnoon street seattle,Seattle,US,4,11,00,21,00
mamnoon street seattle,Seattle,US,5,11,00,21,00
mamnoon street seattle,Seattle,US,6,11,00,20,00
mandarin house san jose,San Jose,US,0,11,00,21,00
mandarin house san jose,San Jose,US,1,11,00,21,00
mandarin house san jose,San Jose,US,2,11,00,21,00
mandarin house san jose,San Jose,US,3,11,00,21,00
mandarin house san jose,San Jose,US,4,11,00,21,30
mandarin house san jose,San Jose,US,5,11,00,21,30
mandarin house san jose,San Jose,US,6,11,00,21,00
mandu washington,Washington,US,0,11,00,02,00
mandu washington,Washington,US,1,11,00,02,00
mandu washington,Washington,US,2,11,00,02,00
mandu washington,Washington,US,3,11,00,02,00
mandu washington,Washington,US,4,11,00,03,00
mandu washington,Washington,US,5,11,00,03,00
mandu washington,Washington,US,6,11,00,02,00
mangia mangia boston,Boston,US,0,06,00,15,30
mangia mangia boston,Boston,US,1,06,00,15,30
mangia mangia boston,Boston,US,2,06,00,15,30
mangia mangia boston,Boston,US,3,06,00,15,30
mangia mangia boston,Boston,US,4,06,00,15,30
mangialardo washington,Washington,US,0,08,00,15,00
mangialardo washington,Washington,US,1,08,00,15,00
mangialardo washington,Washington,US,2,08,00,15,00
mangialardo washington,Washington,US,3,08,00,15,00
mangialardo washington,Washington,US,4,08,00,15,00
mangos mexican grill san jose,San Jose,US,0,10,00,21,00
mangos mexican grill san jose,San Jose,US,1,10,00,21,00
mangos mexican grill san jose,San Jose,US,2,10,00,21,00
mangos mexican grill san jose,San Jose,US,3,10,00,21,00
mangos mexican grill san jose,San Jose,US,4,10,00,21,00
mangos mexican grill san jose,San Jose,US,5,10,00,21,00
mangos mexican grill san jose,San Jose,US,6,10,00,21,00
manna korean bbq las vegas,Las Vegas,US,0,10,00,17,00
manna korean bbq las vegas,Las Vegas,US,1,10,00,17,00
manna korean bbq las vegas,Las Vegas,US,2,10,00,17,00
manna korean bbq las vegas,Las Vegas,US,3,10,00,17,00
manna korean bbq las vegas,Las Vegas,US,4,10,00,17,00
manna korean bbq las vegas,Las Vegas,US,5,11,00,16,00
mantra seattle,Seattle,US,0,11,00,21,30
mantra seattle,Seattle,US,1,11,00,21,30
mantra seattle,Seattle,US,2,11,00,21,30
mantra seattle,Seattle,US,3,11,00,21,30
mantra seattle,Seattle,US,4,11,00,21,30
mantra seattle,Seattle,US,5,11,00,21,30
mantra seattle,Seattle,US,6,11,00,21,00
manus bodegita seattle,Seattle,US,0,09,00,20,00
manus bodegita seattle,Seattle,US,1,09,00,20,00
manus bodegita seattle,Seattle,US,2,09,00,20,00
manus bodegita seattle,Seattle,US,3,09,00,20,00
manus bodegita seattle,Seattle,US,4,09,00,20,00
manus bodegita seattle,Seattle,US,5,09,00,15,00
manzoni san francisco,San Francisco,US,1,17,30,22,00
manzoni san francisco,San Francisco,US,2,17,30,22,00
manzoni san francisco,San Francisco,US,3,17,30,22,00
manzoni san francisco,San Francisco,US,4,17,30,22,00
manzoni san francisco,San Francisco,US,5,17,30,22,00
manzoni san francisco,San Francisco,US,6,17,30,22,00
man  escondido caf  boston,Boston,US,0,09,00,19,00
man  escondido caf  boston,Boston,US,1,09,00,19,00
man  escondido caf  boston,Boston,US,2,09,00,19,00
man  escondido caf  boston,Boston,US,3,09,00,19,00
man  escondido caf  boston,Boston,US,4,09,00,19,00
man  escondido caf  boston,Boston,US,5,09,00,19,00
maple washington,Washington,US,0,17,30,00,00
maple washington,Washington,US,1,17,30,00,00
maple washington,Washington,US,2,17,30,00,00
maple washington,Washington,US,3,17,30,00,00
maple washington,Washington,US,4,17,00,01,00
maple washington,Washington,US,5,10,00,01,00
maple washington,Washington,US,6,10,00,23,00
marias taqueria boston,Boston,US,0,11,00,01,00
marias taqueria boston,Boston,US,1,11,00,01,00
marias taqueria boston,Boston,US,2,11,00,01,00
marias taqueria boston,Boston,US,3,11,00,01,00
marias taqueria boston,Boston,US,4,11,00,01,00
marias taqueria boston,Boston,US,5,11,00,01,00
marias taqueria boston,Boston,US,6,11,00,01,00
mariella brooklyn,Brooklyn,US,0,12,00,22,30
mariella brooklyn,Brooklyn,US,1,12,00,22,30
mariella brooklyn,Brooklyn,US,2,12,00,22,30
mariella brooklyn,Brooklyn,US,3,12,00,22,30
mariella brooklyn,Brooklyn,US,4,12,00,23,00
mariella brooklyn,Brooklyn,US,5,11,00,23,00
mariella brooklyn,Brooklyn,US,6,10,30,22,00
marigold maison paradise valley phoenix,Phoenix,US,0,11,30,14,30
marigold maison paradise valley phoenix,Phoenix,US,0,17,00,21,00
marigold maison paradise valley phoenix,Phoenix,US,1,11,30,14,30
marigold maison paradise valley phoenix,Phoenix,US,1,17,00,21,00
marigold maison paradise valley phoenix,Phoenix,US,2,11,30,14,30
marigold maison paradise valley phoenix,Phoenix,US,2,17,00,21,00
marigold maison paradise valley phoenix,Phoenix,US,3,11,30,14,30
marigold maison paradise valley phoenix,Phoenix,US,3,17,00,21,00
marigold maison paradise valley phoenix,Phoenix,US,4,11,30,14,30
marigold maison paradise valley phoenix,Phoenix,US,4,17,00,22,00
marigold maison paradise valley phoenix,Phoenix,US,5,11,30,14,30
marigold maison paradise valley phoenix,Phoenix,US,5,17,00,22,00
marigold maison paradise valley phoenix,Phoenix,US,6,11,30,14,30
marigold maison paradise valley phoenix,Phoenix,US,6,17,00,21,00
marilyns cafe las vegas,Las Vegas,US,0,00,00,00,00
marilyns cafe las vegas,Las Vegas,US,1,00,00,00,00
marilyns cafe las vegas,Las Vegas,US,2,00,00,00,00
marilyns cafe las vegas,Las Vegas,US,3,00,00,00,00
marilyns cafe las vegas,Las Vegas,US,4,00,00,00,00
marilyns cafe las vegas,Las Vegas,US,5,00,00,00,00
marilyns cafe las vegas,Las Vegas,US,6,00,00,00,00
marination seattle,Seattle,US,0,11,00,21,00
marination seattle,Seattle,US,1,11,00,21,00
marination seattle,Seattle,US,2,11,00,21,00
marination seattle,Seattle,US,3,11,00,21,00
marination seattle,Seattle,US,4,11,00,21,00
marination seattle,Seattle,US,5,11,00,21,00
marination seattle,Seattle,US,6,11,00,20,00
marination station seattle,Seattle,US,0,11,00,20,00
marination station seattle,Seattle,US,1,11,00,20,00
marination station seattle,Seattle,US,2,11,00,20,00
marination station seattle,Seattle,US,3,11,00,20,00
marination station seattle,Seattle,US,4,11,00,20,00
marination station seattle,Seattle,US,5,11,00,20,00
marination station seattle,Seattle,US,6,12,00,20,00
marios restaurant boston,Boston,US,0,11,30,14,00
marios restaurant boston,Boston,US,0,17,00,21,00
marios restaurant boston,Boston,US,1,11,30,14,00
marios restaurant boston,Boston,US,1,17,00,21,00
marios restaurant boston,Boston,US,2,11,30,14,00
marios restaurant boston,Boston,US,2,17,00,21,00
marios restaurant boston,Boston,US,3,11,30,14,00
marios restaurant boston,Boston,US,3,17,00,21,00
marios restaurant boston,Boston,US,4,11,30,14,00
marios restaurant boston,Boston,US,4,17,00,22,00
marios restaurant boston,Boston,US,5,17,00,22,00
marios restaurant detroit,Detroit,US,0,11,30,22,00
marios restaurant detroit,Detroit,US,1,11,30,22,00
marios restaurant detroit,Detroit,US,2,11,30,22,00
marios restaurant detroit,Detroit,US,3,11,30,22,00
marios restaurant detroit,Detroit,US,4,11,30,00,00
marios restaurant detroit,Detroit,US,5,12,00,00,00
marios restaurant detroit,Detroit,US,6,12,00,22,00
mariscos la costa san jose,San Jose,US,0,10,30,21,00
mariscos la costa san jose,San Jose,US,1,10,30,21,00
mariscos la costa san jose,San Jose,US,2,10,30,21,00
mariscos la costa san jose,San Jose,US,3,10,30,21,00
mariscos la costa san jose,San Jose,US,4,10,30,21,00
mariscos la costa san jose,San Jose,US,5,10,30,21,00
mariscos la costa san jose,San Jose,US,6,10,30,21,00
mariscos playa hermosa phoenix,Phoenix,US,0,10,00,21,00
mariscos playa hermosa phoenix,Phoenix,US,1,10,00,21,00
mariscos playa hermosa phoenix,Phoenix,US,2,10,00,21,00
mariscos playa hermosa phoenix,Phoenix,US,3,10,00,21,00
mariscos playa hermosa phoenix,Phoenix,US,4,10,00,22,00
mariscos playa hermosa phoenix,Phoenix,US,5,10,00,22,00
mariscos playa hermosa phoenix,Phoenix,US,6,10,00,22,00
market grill seattle,Seattle,US,0,10,30,17,00
market grill seattle,Seattle,US,1,10,30,17,00
market grill seattle,Seattle,US,2,10,30,17,00
market grill seattle,Seattle,US,3,10,30,17,00
market grill seattle,Seattle,US,4,10,30,17,00
market grill seattle,Seattle,US,5,10,30,17,00
market grill seattle,Seattle,US,6,10,30,16,00
market grille cafe las vegas,Las Vegas,US,0,11,00,22,00
market grille cafe las vegas,Las Vegas,US,1,11,00,22,00
market grille cafe las vegas,Las Vegas,US,2,11,00,22,00
market grille cafe las vegas,Las Vegas,US,3,11,00,22,00
market grille cafe las vegas,Las Vegas,US,4,11,00,22,00
market grille cafe las vegas,Las Vegas,US,5,11,00,22,00
market house meats seattle,Seattle,US,0,08,00,16,00
market house meats seattle,Seattle,US,1,08,00,16,00
market house meats seattle,Seattle,US,2,08,00,16,00
market house meats seattle,Seattle,US,3,08,00,16,00
market house meats seattle,Seattle,US,4,08,00,16,00
market house meats seattle,Seattle,US,5,10,00,16,00
market street cafe las vegas,Las Vegas,US,0,00,00,00,00
market street cafe las vegas,Las Vegas,US,1,00,00,00,00
market street cafe las vegas,Las Vegas,US,2,00,00,00,00
market street cafe las vegas,Las Vegas,US,3,00,00,00,00
market street cafe las vegas,Las Vegas,US,4,00,00,00,00
market street cafe las vegas,Las Vegas,US,5,00,00,00,00
market street cafe las vegas,Las Vegas,US,6,00,00,00,00
market table new york,New York,US,0,11,30,14,30
market table new york,New York,US,0,17,00,22,00
market table new york,New York,US,1,11,30,14,30
market table new york,New York,US,1,17,00,23,00
market table new york,New York,US,2,11,30,14,30
market table new york,New York,US,2,17,00,23,00
market table new york,New York,US,3,11,30,14,30
market table new york,New York,US,3,17,00,23,00
market table new york,New York,US,4,11,30,14,30
market table new york,New York,US,4,17,00,00,00
market table new york,New York,US,5,10,00,15,00
market table new york,New York,US,5,17,00,00,00
market table new york,New York,US,6,10,00,14,30
market table new york,New York,US,6,17,00,22,00
marliave boston,Boston,US,0,11,00,01,00
marliave boston,Boston,US,1,11,00,01,00
marliave boston,Boston,US,2,11,00,01,00
marliave boston,Boston,US,3,11,00,01,00
marliave boston,Boston,US,4,11,00,01,00
marliave boston,Boston,US,5,11,00,01,00
marliave boston,Boston,US,6,11,00,01,00
martinos seattle,Seattle,US,2,11,30,20,00
martinos seattle,Seattle,US,3,11,30,20,00
martinos seattle,Seattle,US,4,11,30,20,00
martinos seattle,Seattle,US,5,09,00,20,00
martinos seattle,Seattle,US,6,09,00,18,00
maryams cafe houston,Houston,US,2,08,00,19,00
maryams cafe houston,Houston,US,3,08,00,19,00
maryams cafe houston,Houston,US,4,08,00,21,00
maryams cafe houston,Houston,US,5,08,00,20,00
maryams cafe houston,Houston,US,6,08,00,20,00
marys hash house las vegas,Las Vegas,US,0,06,00,14,00
marys hash house las vegas,Las Vegas,US,1,06,00,14,00
marys hash house las vegas,Las Vegas,US,2,06,00,14,00
marys hash house las vegas,Las Vegas,US,3,06,00,14,00
marys hash house las vegas,Las Vegas,US,4,06,00,14,00
marys hash house las vegas,Las Vegas,US,5,06,00,14,00
marys hash house las vegas,Las Vegas,US,6,06,00,14,00
maryz mediterranean cuisine houston,Houston,US,0,11,00,22,00
maryz mediterranean cuisine houston,Houston,US,1,11,00,22,00
maryz mediterranean cuisine houston,Houston,US,2,11,00,22,00
maryz mediterranean cuisine houston,Houston,US,3,11,00,22,00
maryz mediterranean cuisine houston,Houston,US,4,11,00,22,00
maryz mediterranean cuisine houston,Houston,US,5,11,00,23,00
maryz mediterranean cuisine houston,Houston,US,6,11,00,23,00
mar e bistro and bar seattle,Seattle,US,0,17,00,22,00
mar e bistro and bar seattle,Seattle,US,2,17,00,22,00
mar e bistro and bar seattle,Seattle,US,3,17,00,22,00
mar e bistro and bar seattle,Seattle,US,4,17,00,22,00
mar e bistro and bar seattle,Seattle,US,5,17,00,22,00
mar e bistro and bar seattle,Seattle,US,6,10,00,14,00
mar e bistro and bar seattle,Seattle,US,6,17,00,22,00
mas kaos pizzeria taqueria denver,Denver,US,0,11,30,21,00
mas kaos pizzeria taqueria denver,Denver,US,1,11,30,21,00
mas kaos pizzeria taqueria denver,Denver,US,2,11,30,21,00
mas kaos pizzeria taqueria denver,Denver,US,3,11,30,21,00
mas kaos pizzeria taqueria denver,Denver,US,4,11,30,22,00
mas kaos pizzeria taqueria denver,Denver,US,5,11,30,22,00
mas kaos pizzeria taqueria denver,Denver,US,6,11,30,21,00
mas restaurant san jose,San Jose,US,0,11,00,14,30
mas restaurant san jose,San Jose,US,0,17,00,21,30
mas restaurant san jose,San Jose,US,1,11,00,14,30
mas restaurant san jose,San Jose,US,1,17,00,21,30
mas restaurant san jose,San Jose,US,2,11,00,14,30
mas restaurant san jose,San Jose,US,2,17,00,21,30
mas restaurant san jose,San Jose,US,3,11,00,14,30
mas restaurant san jose,San Jose,US,3,17,00,21,30
mas restaurant san jose,San Jose,US,4,11,00,14,30
mas restaurant san jose,San Jose,US,4,17,00,22,00
mas restaurant san jose,San Jose,US,5,11,00,14,30
mas restaurant san jose,San Jose,US,5,17,00,22,00
mas restaurant san jose,San Jose,US,6,11,00,14,30
mas restaurant san jose,San Jose,US,6,17,00,21,30
masa boston,Boston,US,0,16,00,23,00
masa boston,Boston,US,1,16,00,23,00
masa boston,Boston,US,2,16,00,23,00
masa boston,Boston,US,3,16,00,00,00
masa boston,Boston,US,4,16,00,00,00
masa boston,Boston,US,5,10,00,00,00
masa boston,Boston,US,6,09,00,23,00
masa ramen and sake bar san jose,San Jose,US,0,11,30,14,00
masa ramen and sake bar san jose,San Jose,US,0,17,00,21,00
masa ramen and sake bar san jose,San Jose,US,1,11,30,14,00
masa ramen and sake bar san jose,San Jose,US,1,17,00,21,00
masa ramen and sake bar san jose,San Jose,US,2,11,30,14,00
masa ramen and sake bar san jose,San Jose,US,2,17,00,21,00
masa ramen and sake bar san jose,San Jose,US,3,11,30,14,00
masa ramen and sake bar san jose,San Jose,US,3,17,00,21,00
masa ramen and sake bar san jose,San Jose,US,4,11,30,14,00
masa ramen and sake bar san jose,San Jose,US,4,17,00,22,00
masa ramen and sake bar san jose,San Jose,US,5,11,30,22,00
masa ramen and sake bar san jose,San Jose,US,6,11,30,21,00
masala munchies houston,Houston,US,1,11,00,20,00
masala munchies houston,Houston,US,2,11,00,20,00
masala munchies houston,Houston,US,3,11,00,20,00
masala munchies houston,Houston,US,4,11,00,20,00
masala munchies houston,Houston,US,5,11,00,20,00
masala munchies houston,Houston,US,6,11,00,20,00
mascalzone houston,Houston,US,0,11,00,22,00
mascalzone houston,Houston,US,1,11,00,22,00
mascalzone houston,Houston,US,2,11,00,22,00
mascalzone houston,Houston,US,3,11,00,23,00
mascalzone houston,Houston,US,4,11,00,23,00
mascalzone houston,Houston,US,5,11,00,23,00
mascalzone houston,Houston,US,6,11,00,22,00
masha and the bear brooklyn,Brooklyn,US,0,12,30,23,00
masha and the bear brooklyn,Brooklyn,US,1,12,30,23,00
masha and the bear brooklyn,Brooklyn,US,2,12,30,23,00
masha and the bear brooklyn,Brooklyn,US,3,12,30,23,00
masha and the bear brooklyn,Brooklyn,US,4,12,30,01,00
masha and the bear brooklyn,Brooklyn,US,5,12,00,01,00
masha and the bear brooklyn,Brooklyn,US,6,12,00,23,00
mashawi mediterranean cuisine seattle,Seattle,US,0,11,30,14,00
mashawi mediterranean cuisine seattle,Seattle,US,0,17,00,21,30
mashawi mediterranean cuisine seattle,Seattle,US,1,11,30,14,00
mashawi mediterranean cuisine seattle,Seattle,US,1,17,00,21,30
mashawi mediterranean cuisine seattle,Seattle,US,2,11,30,14,00
mashawi mediterranean cuisine seattle,Seattle,US,2,17,00,21,30
mashawi mediterranean cuisine seattle,Seattle,US,3,11,30,14,00
mashawi mediterranean cuisine seattle,Seattle,US,3,17,00,21,30
mashawi mediterranean cuisine seattle,Seattle,US,4,11,30,14,00
mashawi mediterranean cuisine seattle,Seattle,US,4,16,30,22,00
mashawi mediterranean cuisine seattle,Seattle,US,5,16,30,22,00
mashawi mediterranean cuisine seattle,Seattle,US,6,16,00,21,00
maso washington,Washington,US,0,11,00,20,00
maso washington,Washington,US,1,11,00,20,00
maso washington,Washington,US,2,11,00,20,00
maso washington,Washington,US,3,11,00,20,00
maso washington,Washington,US,4,11,00,20,00
masraffs houston,Houston,US,0,11,00,22,00
masraffs houston,Houston,US,1,11,00,22,00
masraffs houston,Houston,US,2,11,00,22,00
masraffs houston,Houston,US,3,11,00,22,00
masraffs houston,Houston,US,4,11,00,23,00
masraffs houston,Houston,US,5,18,00,23,00
masseria dei vini new york,New York,US,0,12,00,15,00
masseria dei vini new york,New York,US,0,17,00,23,00
masseria dei vini new york,New York,US,1,12,00,15,00
masseria dei vini new york,New York,US,1,17,00,00,00
masseria dei vini new york,New York,US,2,12,00,15,00
masseria dei vini new york,New York,US,2,17,00,00,00
masseria dei vini new york,New York,US,3,12,00,15,00
masseria dei vini new york,New York,US,3,17,00,00,00
masseria dei vini new york,New York,US,4,12,00,15,00
masseria dei vini new york,New York,US,4,17,00,00,00
masseria dei vini new york,New York,US,5,12,00,15,00
masseria dei vini new york,New York,US,5,17,00,00,00
